,player_name,team,IsIndian,innings,runs_scored,balls_faced,fours,sixes,is_dismissed,balls_bowled,runs_given,wickets_taken,extra_runs_given,maiden_overs_bowled,catches_taken,stumpings,run_outs,fifty,century,Three_wicket_haul,Five_wicket_haul,retention,Batting_Average,Batting_Strike_Rate,Bowling_Average,Bowling_Economy,full_name,Day,Month,Year,age_at_auction,age_category,Visibility Score 2009,Visibility Score 2008,Visibility Score 2010,Average Sentiment Score 2009,Average Sentiment Score 2008,Average Sentiment Score 2010,Positive Mentions 2009,Positive Mentions 2008,Positive Mentions 2010,Negative Mentions 2009,Negative Mentions 2008,Negative Mentions 2010,Entertainment Score 2008,Entertainment Score 2009,Entertainment Score 2010
0,A Chopra,Kolkata Knight Riders,1,7,53.0,75.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,10.6,70.67,,,Aakash Chopra,19,9,1977,34,Experienced,0.0057142857142857,0.0038910505836575,0.0,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,A Flintoff,Chennai Super Kings,0,3,62.0,57.0,5.0,2.0,2.0,66.0,106.0,2.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,31.0,108.77,53.0,9.64,Andrew Flintoff,12,6,1977,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,A Kumble,Royal Challengers Bengaluru,1,42,35.0,49.0,3.0,0.0,2.0,983.0,1089.0,49.0,62.0,3.0,9.0,0.0,0.0,0,0,3,2,0,17.5,71.43,22.22,6.65,Anil Kumble,17,10,1970,41,Veteran,0.0095238095238095,0.0175097276264591,0.0,0.0666666666666666,0.2342592592592592,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
3,A Mishra,Delhi Daredevils,1,31,102.0,116.0,6.0,2.0,10.0,714.0,811.0,45.0,40.0,1.0,6.0,0.0,4.0,0,0,6,1,0,10.2,87.93,18.02,6.82,Amit Mishra,24,11,1982,29,Peak,0.0057142857142857,0.0038910505836575,0.0137931034482758,0.146060606060606,0.1711805555555555,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4,A Mithun,Royal Challengers Bengaluru,1,2,5.0,4.0,1.0,0.0,1.0,47.0,81.0,1.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.0,125.0,81.0,10.34,Abhinav Mithun,25,10,1989,22,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,A Mukund,Chennai Super Kings,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,Abhinav Mukund,1,6,1990,21,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,A Nehra,Delhi Daredevils,1,17,24.0,21.0,2.0,1.0,1.0,411.0,456.0,28.0,35.0,1.0,4.0,0.0,1.0,0,0,4,0,0,24.0,114.29,16.29,6.66,Ashish Nehra,29,4,1979,32,Experienced,0.0,0.0019455252918287,0.0068965517241379,0.0,0.3111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,A Nehra,Mumbai Indians,1,14,3.0,13.0,0.0,0.0,0.0,280.0,357.0,14.0,21.0,0.0,7.0,0.0,0.0,0,0,2,0,0,,23.08,25.5,7.65,Ashish Nehra,29,4,1979,32,Experienced,0.0,0.0019455252918287,0.0068965517241379,0.0,0.3111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,A Nel,Mumbai Indians,0,1,0.0,0.0,0.0,0.0,0.0,18.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,31.0,10.33,Andrew Nel,15,7,1977,34,Experienced,0.0,0.0194552529182879,0.0,0.0,0.1295330537518037,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,A Singh,Rajasthan Royals,1,5,1.0,3.0,0.0,0.0,1.0,107.0,100.0,9.0,7.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1.0,33.33,11.11,5.61,Arshdeep Singh,2,5,1999,12,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,A Symonds,Deccan Chargers,0,27,839.0,638.0,65.0,38.0,23.0,516.0,653.0,22.0,38.0,0.0,15.0,0.0,0.0,5,1,1,0,0,36.48,131.5,29.68,7.59,Andrew Symonds,6,9,1975,36,Veteran,0.0133333333333333,0.0077821011673151,0.0,0.2187301587301587,0.08125,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,A Uniyal,Rajasthan Royals,1,2,4.0,7.0,0.0,0.0,1.0,38.0,67.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,4.0,57.14,22.33,10.58,Amit Uniyal,21,11,1981,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AA Bilakhia,Deccan Chargers,1,7,69.0,88.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,13.8,78.41,,,Azhar Bilakhia,31,5,1986,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,AA Jhunjhunwala,Rajasthan Royals,1,13,183.0,172.0,16.0,4.0,10.0,39.0,69.0,0.0,2.0,0.0,4.0,0.0,4.0,1,0,0,0,0,18.3,106.4,,10.62,Abhishek Jhunjhunwala,12,1,1982,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,AA Noffke,Royal Challengers Bengaluru,0,1,9.0,12.0,1.0,0.0,1.0,25.0,41.0,1.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.0,75.0,41.0,9.84,Ashley Noffke,30,4,1977,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,AB Agarkar,Kolkata Knight Riders,1,27,160.0,137.0,12.0,5.0,7.0,503.0,711.0,20.0,47.0,0.0,1.0,0.0,2.0,0,0,2,0,0,22.86,116.79,35.55,8.48,Ajit Agarkar,12,4,1977,34,Experienced,0.0,0.0019455252918287,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,AB Barath,Kings XI Punjab,1,3,42.0,43.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.0,97.67,,,Adrian Barath,14,4,1990,21,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,AB Dinda,Kolkata Knight Riders,1,28,4.0,8.0,0.0,0.0,4.0,539.0,616.0,29.0,37.0,0.0,2.0,0.0,3.0,0,0,3,0,0,1.0,50.0,21.24,6.86,Ashok Dinda,25,3,1984,27,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,AB McDonald,Delhi Daredevils,0,5,68.0,58.0,3.0,2.0,1.0,103.0,160.0,8.0,1.0,0.0,0.0,0.0,0.0,0,0,2,0,0,68.0,117.24,20.0,9.32,Andrew McDonald,6,5,1981,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,AB de Villiers,Delhi Daredevils,0,28,671.0,582.0,51.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,3,1,0,0,0,33.55,115.29,,,AB De Villiers,17,2,1984,27,Peak,0.1523809523809524,0.2140077821011673,0.1310344827586207,0.0548986066017316,0.1616323450178969,0.1917418546365915,37.0,76.0,11.0,25.0,11.0,3.0,0.0,4.0,0.0
20,AC Gilchrist,Deccan Chargers,0,46,1220.0,865.0,136.0,64.0,46.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,7.0,7,1,0,0,0,26.52,141.04,,,Adam Gilchrist,14,11,1971,40,Veteran,0.0247619047619047,0.0058365758754863,0.0,0.1658119658119658,0.1333333333333333,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
21,AC Voges,Rajasthan Royals,0,8,181.0,143.0,15.0,3.0,6.0,56.0,76.0,1.0,2.0,0.0,1.0,0.0,3.0,0,0,0,0,0,30.17,126.57,76.0,8.14,Adam Voges,10,4,1979,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,AD Mascarenhas,Rajasthan Royals,0,8,60.0,58.0,4.0,1.0,7.0,189.0,230.0,12.0,6.0,0.0,1.0,0.0,0.0,0,0,1,0,0,8.57,103.45,19.17,7.3,Dimitri Mascarenhas,30,10,1977,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,AD Mathews,Kolkata Knight Riders,0,13,249.0,211.0,20.0,8.0,7.0,245.0,349.0,8.0,10.0,0.0,4.0,0.0,1.0,1,0,1,0,0,35.57,118.01,43.62,8.55,Angelo Mathews,6,2,1987,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,AG Murtaza,Mumbai Indians,1,3,0.0,0.0,0.0,0.0,0.0,73.0,93.0,4.0,7.0,0.0,1.0,0.0,0.0,0,0,1,0,0,,,23.25,7.64,Ali Murtaza,1,1,1990,21,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,AG Paunikar,Rajasthan Royals,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,Amit Paunikar,18,4,1988,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,AJ Finch,Rajasthan Royals,0,1,21.0,21.0,0.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.0,100.0,,4.29,Aaron Finch,17,11,1986,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,AM Nayar,Mumbai Indians,1,24,457.0,348.0,34.0,18.0,20.0,120.0,153.0,5.0,7.0,0.0,9.0,0.0,1.0,0,0,1,0,0,22.85,131.32,30.6,7.65,Abhishek Nayar,10,8,1983,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,AM Rahane,Mumbai Indians,1,10,148.0,147.0,13.0,3.0,8.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,2,0,0,0,0,18.5,100.68,5.0,5.0,Ajinkya Rahane,6,6,1988,23,Emerging,0.0,0.0155642023346303,0.0,0.0,0.2947916666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,AM Salvi,Delhi Daredevils,1,5,0.0,0.0,0.0,0.0,0.0,106.0,138.0,4.0,12.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,34.5,7.81,Aavishkar Salvi,20,10,1981,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,AN Ahmed,Mumbai Indians,1,1,4.0,8.0,0.0,0.0,0.0,14.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,50.0,,11.14,AN Ahmed,9,11,1998,13,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,AN Ghosh,Kolkata Knight Riders,1,2,7.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,3.5,87.5,,,Arindam Ghosh,1,1,2001,10,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,AP Dole,Rajasthan Royals,1,3,34.0,23.0,3.0,1.0,2.0,73.0,114.0,5.0,9.0,0.0,2.0,0.0,0.0,0,0,0,0,0,17.0,147.83,22.8,9.37,Aditya Dole,10,9,1987,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,AP Tare,Mumbai Indians,1,5,50.0,41.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,12.5,121.95,,,Aditya Tare,11,7,1987,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,AS Raut,Rajasthan Royals,1,16,134.0,113.0,8.0,6.0,7.0,24.0,37.0,0.0,1.0,0.0,6.0,0.0,1.0,0,0,0,0,0,19.14,118.58,,9.25,Abhishek Raut,1,1,2001,10,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,AS Yadav,Deccan Chargers,1,6,49.0,40.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,7.0,122.5,,,Arjun Yadav,23,12,1981,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AT Rayudu,Mumbai Indians,1,14,356.0,258.0,34.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2,0,0,0,0,29.67,137.98,,,Ambati Rayudu,23,9,1985,26,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Abdur Razzak,Royal Challengers Bengaluru,0,1,0.0,2.0,0.0,0.0,0.0,14.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,12.43,Abdur Razzak,15,6,1982,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Anirudh Singh,Deccan Chargers,1,5,63.0,69.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,15.75,91.3,,,Anirudh Singh,8,2,1980,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Anureet Singh,Kolkata Knight Riders,1,2,0.0,0.0,0.0,0.0,0.0,34.0,47.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,23.5,8.29,Anureet Singh,3,2,1988,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,B Akhil,Royal Challengers Bengaluru,1,14,63.0,48.0,5.0,4.0,6.0,180.0,224.0,7.0,9.0,0.0,3.0,0.0,1.0,0,0,0,0,0,10.5,131.25,32.0,7.47,Balachandra Akhil,10,7,1977,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,B Chipli,Royal Challengers Bengaluru,1,4,20.0,30.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,6.67,66.67,,,Bharat Chipli,27,1,1983,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,B Geeves,Delhi Daredevils,0,2,0.0,0.0,0.0,0.0,0.0,49.0,91.0,2.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,,,45.5,11.14,Brett Geeves,13,6,1982,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,B Lee,Kings XI Punjab,0,13,56.0,60.0,5.0,2.0,5.0,323.0,385.0,11.0,41.0,1.0,4.0,0.0,1.0,0,0,1,0,0,11.2,93.33,35.0,7.15,Brett Lee,14,1,1983,28,Peak,0.0133333333333333,0.0038910505836575,0.0,0.3357142857142857,-0.0812499999999999,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,B Sumanth,Deccan Chargers,1,5,35.0,38.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,35.0,92.11,,,Bodapati Sumanth,5,10,1988,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,BAW Mendis,Kolkata Knight Riders,0,7,1.0,2.0,0.0,0.0,1.0,176.0,228.0,7.0,11.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1.0,50.0,32.57,7.77,Ajantha Mendis,3,11,1985,26,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,BB McCullum,Kolkata Knight Riders,0,22,588.0,461.0,54.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3,1,0,0,0,32.67,127.55,,,Brendon McCullum,27,9,1981,30,Peak,0.0019047619047619,0.0155642023346303,0.0,-0.2916666666666667,0.2141493055555555,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,BJ Hodge,Kolkata Knight Riders,0,19,476.0,430.0,47.0,10.0,16.0,153.0,208.0,9.0,14.0,0.0,6.0,0.0,2.0,4,0,1,0,0,29.75,110.7,23.11,8.16,Brad Hodge,29,12,1974,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Bipul Sharma,Kings XI Punjab,1,4,9.0,7.0,1.0,0.0,0.0,60.0,94.0,4.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,,128.57,23.5,9.4,Bipul Sharma,28,9,1983,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,C Ganapathy,Chennai Super Kings,1,1,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,13.0,Chandrasekar Ganapathy,6,10,1981,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,C Madan,Mumbai Indians,1,1,15.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.0,71.43,,,Chandan Madan,15,10,1982,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,C Nanda,Mumbai Indians,1,3,0.0,1.0,0.0,0.0,1.0,50.0,58.0,2.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,29.0,6.96,Chetanya Nanda,29,3,1979,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,CA Pujara,Kolkata Knight Riders,1,6,122.0,119.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,30.5,102.52,,,Cheteshwar Pujara,25,1,1988,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,CH Gayle,Kolkata Knight Riders,0,16,476.0,356.0,48.0,26.0,16.0,221.0,299.0,5.0,29.0,0.0,7.0,0.0,0.0,3,0,0,0,0,29.75,133.71,59.8,8.12,Christopher Henry Gayle,21,9,1979,32,Experienced,0.0114285714285714,0.0,0.0206896551724137,0.2910786435786436,0.0,0.1181547619047619,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
54,CK Kapugedera,Chennai Super Kings,0,4,16.0,24.0,0.0,0.0,3.0,17.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,5.33,66.67,,17.29,Chamara Kapugedera,24,2,1987,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
